newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))))));	73	111	408	522	3	16
(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))))));	75	111	406	525	3	8
(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))))));	72	110	404	528	4	32
(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))))));	71	109	401	534	4	16
(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))))));	71	109	399	549	3	8
(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))))));	68	108	397	552	4	32
(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))))));	74	110	400	540	3	8
(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))))));	71	109	398	543	4	32
(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))))));	70	108	395	549	4	16
(*,(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))))));	69	107	391	558	4	16
(*,(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),((*,*),(*,*))))))))));	66	106	389	561	5	64
(*,(*,((*,(*,*)),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))))));	66	106	388	567	4	32
(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))))));	69	107	388	585	3	8
(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))))));	66	106	386	588	4	32
(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))))));	65	105	383	594	4	16
(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))))));	66	106	384	603	3	16
(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))))));	63	105	382	606	4	32
(*,(*,((*,(*,*)),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))))));	60	104	380	609	5	256
(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))))));	73	109	393	558	3	8
(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))))));	70	108	391	561	4	32
(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))))));	69	107	388	567	4	16
(*,(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))))));	68	106	384	576	4	16
(*,(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),((*,*),(*,*))))))))));	65	105	382	579	5	64
(*,(*,((*,(*,*)),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))))));	65	105	381	585	4	32
(*,(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))))));	67	105	379	588	4	16
(*,(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,((*,*),(*,*))))))))));	64	104	377	591	5	64
(*,(*,((*,(*,*)),(*,(*,((*,*),((*,*),((*,*),(*,(*,*))))))))));	63	103	374	597	5	32
(*,(*,((*,(*,*)),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))))));	63	103	372	612	4	16
(*,(*,((*,(*,*)),(*,(*,((*,*),((*,(*,*)),((*,*),(*,*)))))))));	60	102	370	615	5	64
(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))))));	67	105	375	630	3	8
(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))))));	64	104	373	633	4	32
(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))))));	63	103	370	639	4	16
(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))))));	62	102	366	648	4	16
(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),((*,*),(*,*)))))))));	59	101	364	651	5	64
(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))))));	59	101	363	657	4	32
(*,(*,((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))))));	63	103	366	675	3	8
(*,(*,((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))))));	60	102	364	678	4	32
(*,(*,((*,(*,*)),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))))));	59	101	361	684	4	16
(*,(*,((*,(*,*)),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))))));	60	102	364	678	4	32
(*,(*,((*,(*,*)),(*,(*,((*,((*,*),(*,*))),((*,*),(*,*))))))));	57	101	362	681	5	128
(*,(*,((*,(*,*)),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))))));	56	100	359	687	5	64
(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))))));	72	108	385	579	3	8
(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))))));	69	107	383	582	4	32
(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))))));	68	106	380	588	4	16
(*,(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))))));	67	105	376	597	4	16
(*,(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),((*,*),(*,*))))))))));	64	104	374	600	5	64
(*,(*,((*,(*,*)),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))))));	64	104	373	606	4	32
(*,(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))))));	66	104	371	609	4	16
(*,(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,((*,*),(*,*))))))))));	63	103	369	612	5	64
(*,(*,((*,(*,*)),(*,((*,*),(*,((*,*),((*,*),(*,(*,*))))))))));	62	102	366	618	5	32
(*,(*,((*,(*,*)),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))))));	62	102	364	633	4	16
(*,(*,((*,(*,*)),(*,((*,*),(*,((*,(*,*)),((*,*),(*,*)))))))));	59	101	362	636	5	64
(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))))));	65	103	365	624	4	16
(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,((*,*),(*,*))))))))));	62	102	363	627	5	64
(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,((*,*),(*,(*,*))))))))));	61	101	360	633	5	32
(*,(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,(*,(*,*))))))))));	60	100	356	642	5	32
(*,(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),((*,*),(*,*)))))))));	57	99	354	645	6	128
(*,(*,((*,(*,*)),(*,((*,*),((*,*),((*,(*,*)),(*,(*,*)))))))));	57	99	353	651	5	64
(*,(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))))));	60	100	353	669	4	16
(*,(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,((*,*),(*,*)))))))));	57	99	351	672	5	64
(*,(*,((*,(*,*)),(*,((*,*),((*,(*,*)),((*,*),(*,(*,*)))))))));	56	98	348	678	5	32
(*,(*,((*,(*,*)),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))))));	57	99	349	687	4	32
(*,(*,((*,(*,*)),(*,((*,*),((*,(*,(*,*))),((*,*),(*,*))))))));	54	98	347	690	5	64
(*,(*,((*,(*,*)),(*,((*,*),(((*,*),(*,*)),((*,*),(*,*))))))));	51	97	345	693	6	512
(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))))));	65	103	360	684	3	8
(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))))));	62	102	358	687	4	32
(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))))));	61	101	355	693	4	16
(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))))));	60	100	351	702	4	16
(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),((*,*),(*,*)))))))));	57	99	349	705	5	64
(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))))));	57	99	348	711	4	32
(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))))));	59	99	346	714	4	16
(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))))));	56	98	344	717	5	64
(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))))));	55	97	341	723	5	32
(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))))));	55	97	339	738	4	16
(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))))));	52	96	337	741	5	64
(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))))));	60	100	345	765	3	8
(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))))));	57	99	343	768	4	32
(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))))));	56	98	340	774	4	16
(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))))));	55	97	336	783	4	16
(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))))));	52	96	334	786	5	64
(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))))));	52	96	333	792	4	32
(*,(*,((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))))));	57	99	340	795	3	16
(*,(*,((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))))));	54	98	338	798	4	32
(*,(*,((*,(*,*)),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))))));	53	97	335	804	4	16
(*,(*,((*,(*,*)),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))))));	57	99	343	768	4	32
(*,(*,((*,(*,*)),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))))));	54	98	341	771	5	128
(*,(*,((*,(*,*)),(*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))))));	51	97	336	801	5	256
(*,(*,((*,(*,*)),(*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))))));	50	96	333	807	5	64
(*,(*,((*,(*,*)),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))))));	53	97	338	777	5	64
(*,(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))))));	52	96	334	786	5	64
(*,(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))))));	49	95	332	789	6	256
(*,(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))))));	49	95	331	795	5	128
(*,(*,((*,(*,*)),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))))));	49	95	330	813	5	64
(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	71	107	376	603	3	8
(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	68	106	374	606	4	32
(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	67	105	371	612	4	16
(*,(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	66	104	367	621	4	16
(*,(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))))));	63	103	365	624	5	64
(*,(*,((*,(*,*)),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	63	103	364	630	4	32
(*,(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	65	103	362	633	4	16
(*,(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))))));	62	102	360	636	5	64
(*,(*,((*,(*,*)),((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))))));	61	101	357	642	5	32
(*,(*,((*,(*,*)),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	61	101	355	657	4	16
(*,(*,((*,(*,*)),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	58	100	353	660	5	64
(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	64	102	356	648	4	16
(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))))));	61	101	354	651	5	64
(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))))));	60	100	351	657	5	32
(*,(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))))));	59	99	347	666	5	32
(*,(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))))));	56	98	345	669	6	128
(*,(*,((*,(*,*)),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	56	98	344	675	5	64
(*,(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	59	99	344	693	4	16
(*,(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	56	98	342	696	5	64
(*,(*,((*,(*,*)),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	55	97	339	702	5	32
(*,(*,((*,(*,*)),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	56	98	340	711	4	32
(*,(*,((*,(*,*)),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))))));	53	97	338	714	5	64
(*,(*,((*,(*,*)),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))))));	50	96	336	717	6	512
(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	63	101	349	666	4	16
(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))))));	60	100	347	669	5	64
(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))))));	59	99	344	675	5	32
(*,(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))))));	58	98	340	684	5	32
(*,(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))))));	55	97	338	687	6	128
(*,(*,((*,(*,*)),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	55	97	337	693	5	64
(*,(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))))));	57	97	335	696	5	32
(*,(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))))));	54	96	333	699	6	128
(*,(*,((*,(*,*)),((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))))));	53	95	330	705	6	64
(*,(*,((*,(*,*)),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	53	95	328	720	5	32
(*,(*,((*,(*,*)),((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))))));	50	94	326	723	6	128
(*,(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	57	97	331	738	4	16
(*,(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	54	96	329	741	5	64
(*,(*,((*,(*,*)),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	53	95	326	747	5	32
(*,(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	52	94	322	756	5	32
(*,(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))))));	49	93	320	759	6	128
(*,(*,((*,(*,*)),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	49	93	319	765	5	64
(*,(*,((*,(*,*)),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	53	95	322	783	4	16
(*,(*,((*,(*,*)),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))))));	50	94	320	786	5	64
(*,(*,((*,(*,*)),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))))));	49	93	317	792	5	32
(*,(*,((*,(*,*)),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	50	94	320	786	5	64
(*,(*,((*,(*,*)),((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))))));	47	93	318	789	6	256
(*,(*,((*,(*,*)),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))))));	46	92	315	795	6	128
(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	63	101	343	747	3	8
(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))))));	60	100	341	750	4	32
(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))))));	59	99	338	756	4	16
(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))))));	58	98	334	765	4	16
(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))))));	55	97	332	768	5	64
(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))))));	55	97	331	774	4	32
(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))))));	57	97	329	777	4	16
(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))))));	54	96	327	780	5	64
(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))))));	53	95	324	786	5	32
(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))))));	53	95	322	801	4	16
(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))))));	50	94	320	804	5	64
(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))))));	56	96	323	792	4	16
(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))))));	53	95	321	795	5	64
(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))))));	52	94	318	801	5	32
(*,(*,((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))))));	51	93	314	810	5	32
(*,(*,((*,(*,*)),((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))))));	48	92	312	813	6	128
(*,(*,((*,(*,*)),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))))));	48	92	311	819	5	64
(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))))));	51	93	311	837	4	16
(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))))));	48	92	309	840	5	64
(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))))));	47	91	306	846	5	32
(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))))));	48	92	307	855	4	32
(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))))));	45	91	305	858	5	64
(*,(*,((*,(*,*)),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))))));	42	90	303	861	6	512
(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))))));	57	97	321	873	3	8
(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))))));	54	96	319	876	4	32
(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))))));	53	95	316	882	4	16
(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))))));	52	94	312	891	4	16
(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))))));	49	93	310	894	5	64
(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))))));	49	93	309	900	4	32
(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))))));	51	93	307	903	4	16
(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))))));	48	92	305	906	5	64
(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))))));	47	91	302	912	5	32
(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))))));	47	91	300	927	4	16
(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))))));	44	90	298	930	5	64
(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))))));	53	95	310	945	3	8
(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))))));	50	94	308	948	4	32
(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))))));	49	93	305	954	4	16
(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))))));	48	92	301	963	4	16
(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))))));	45	91	299	966	5	64
(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))))));	45	91	298	972	4	32
(*,(*,((*,(*,*)),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))))));	50	94	308	948	4	32
(*,(*,((*,(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))))));	49	93	305	954	4	16
(*,(*,((*,(*,*)),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*))))));	54	96	319	876	4	32
(*,(*,((*,(*,*)),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*))))));	51	95	317	879	5	128
(*,(*,((*,(*,*)),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*)))))));	47	93	306	951	5	128
(*,(*,((*,(*,*)),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*)))))));	46	92	303	957	5	64
(*,(*,((*,(*,*)),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*))))));	50	94	314	885	5	64
(*,(*,((*,(*,*)),((*,((*,*),(*,*))),(*,((*,*),(*,(*,*))))))));	46	92	303	957	5	64
(*,(*,((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,(*,(*,*))))))));	45	91	299	966	5	64
(*,(*,((*,(*,*)),((*,((*,*),(*,*))),((*,*),((*,*),(*,*)))))));	42	90	297	969	6	256
(*,(*,((*,(*,*)),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*)))))));	42	90	296	975	5	128
(*,(*,((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*)))))));	45	91	300	963	5	32
(*,(*,((*,(*,*)),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*))))));	49	93	310	894	5	64
(*,(*,((*,(*,*)),((*,((*,*),((*,*),(*,*)))),((*,*),(*,*))))));	46	92	308	897	6	256
(*,(*,((*,(*,*)),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*))))));	46	92	307	903	5	128
(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*)))))))));	48	92	305	906	5	64
(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,((*,*),(*,*))))))));	45	91	303	909	6	256
(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,*),((*,*),(*,(*,*))))))));	44	90	300	915	6	128
(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*))))))));	44	90	298	930	5	64
(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*)))))));	41	89	296	933	6	256
(*,(*,((*,(*,*)),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*))))))));	44	90	296	972	5	32
(*,(*,((*,(*,*)),(((*,*),(*,(*,*))),((*,*),((*,*),(*,*)))))));	41	89	294	975	6	128
(*,(*,((*,(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*)))))));	41	89	293	981	5	64
(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	72	108	371	810	2	4
(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	69	107	369	813	3	16
(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	68	106	366	819	3	8
(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	67	105	362	828	3	8
(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,*),((*,*),(*,*))))))))));	64	104	360	831	4	32
(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	64	104	359	837	3	16
(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	66	104	357	840	3	8
(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,((*,*),(*,*))))))))));	63	103	355	843	4	32
(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,*),((*,*),(*,(*,*))))))))));	62	102	352	849	4	16
(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	62	102	350	864	3	8
(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	59	101	348	867	4	32
(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	65	103	351	855	3	8
(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,((*,*),(*,*))))))))));	62	102	349	858	4	32
(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,((*,*),(*,(*,*))))))))));	61	101	346	864	4	16
(*,(*,((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,(*,(*,*))))))))));	60	100	342	873	4	16
(*,(*,((*,(*,(*,*))),(*,(*,((*,*),((*,*),((*,*),(*,*)))))))));	57	99	340	876	5	64
(*,(*,((*,(*,(*,*))),(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	57	99	339	882	4	32
(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	60	100	339	900	3	8
(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	57	99	337	903	4	32
(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	56	98	334	909	4	16
(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	57	99	335	918	3	16
