newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,*),((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,*))))));	27	67	160	528	6	128
((*,*),((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,*))))));	24	66	158	531	7	1024
((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))));	38	72	173	522	4	16
((*,*),((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))));	35	71	171	525	5	64
((*,*),((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))));	34	70	168	531	5	32
((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))));	33	69	164	540	5	32
((*,*),((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,*)))))));	30	68	162	543	6	128
((*,*),((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))));	30	68	161	549	5	64
((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))));	32	68	159	552	5	32
((*,*),((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,*)))))));	29	67	157	555	6	128
((*,*),((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,*)))))));	28	66	154	561	6	64
((*,*),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	28	66	152	576	5	32
((*,*),((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,*))))));	25	65	150	579	6	128
((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))));	33	69	158	603	4	16
((*,*),((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))));	30	68	156	606	5	64
((*,*),((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))));	29	67	153	612	5	32
((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))));	28	66	149	621	5	32
((*,*),((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,*))))));	25	65	147	624	6	128
((*,*),((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))));	25	65	146	630	5	64
((*,*),((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))));	30	68	153	633	4	32
((*,*),((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))));	27	67	151	636	5	64
((*,*),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))));	26	66	148	642	5	32
((*,*),((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))));	30	68	156	606	5	64
((*,*),((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,*)))));	27	67	154	609	6	256
((*,*),((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,*))))));	24	66	149	639	6	512
((*,*),((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	23	65	146	645	6	128
((*,*),((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	26	66	151	615	6	128
((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	25	65	147	624	6	128
((*,*),((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	22	64	145	627	7	512
((*,*),((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	22	64	144	633	6	256
((*,*),((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	22	64	143	651	6	128
((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	45	77	191	522	3	8
((*,*),((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	42	76	189	525	4	32
((*,*),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	41	75	186	531	4	16
((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	40	74	182	540	4	16
((*,*),((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,*))))))));	37	73	180	543	5	64
((*,*),((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	37	73	179	549	4	32
((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	39	73	177	552	4	16
((*,*),((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,*))))))));	36	72	175	555	5	64
((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,*))))))));	35	71	172	561	5	32
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	35	71	170	576	4	16
((*,*),((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	32	70	168	579	5	64
((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	38	72	171	567	4	16
((*,*),((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,*))))))));	35	71	169	570	5	64
((*,*),((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,*))))))));	34	70	166	576	5	32
((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,*))))))));	33	69	162	585	5	32
((*,*),((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,*)))))));	30	68	160	588	6	128
((*,*),((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	30	68	159	594	5	64
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	33	69	159	612	4	16
((*,*),((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	30	68	157	615	5	64
((*,*),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	29	67	154	621	5	32
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	30	68	155	630	4	32
((*,*),((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,*))))));	27	67	153	633	5	64
((*,*),((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,*))))));	24	66	151	636	6	512
((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	37	71	164	585	4	16
((*,*),((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,*))))))));	34	70	162	588	5	64
((*,*),((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,*))))))));	33	69	159	594	5	32
((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,*))))))));	32	68	155	603	5	32
((*,*),((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,*)))))));	29	67	153	606	6	128
((*,*),((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	29	67	152	612	5	64
((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,*))))))));	31	67	150	615	5	32
((*,*),((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,*)))))));	28	66	148	618	6	128
((*,*),((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,*)))))));	27	65	145	624	6	64
((*,*),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	27	65	143	639	5	32
((*,*),((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,*))))));	24	64	141	642	6	128
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	31	67	146	657	4	16
((*,*),((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	28	66	144	660	5	64
((*,*),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	27	65	141	666	5	32
((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	26	64	137	675	5	32
((*,*),((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,*))))));	23	63	135	678	6	128
((*,*),((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	23	63	134	684	5	64
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	27	65	137	702	4	16
((*,*),((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,*))))));	24	64	135	705	5	64
((*,*),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,*))))));	23	63	132	711	5	32
((*,*),((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	24	64	135	705	5	64
((*,*),((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,*)))));	21	63	133	708	6	256
((*,*),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,*))))));	20	62	130	714	6	128
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,*)))))))));	38	72	161	702	3	8
((*,*),((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,*))))))));	35	71	159	705	4	32
((*,*),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,*))))))));	34	70	156	711	4	16
((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,*))))))));	33	69	152	720	4	16
((*,*),((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,*)))))));	30	68	150	723	5	64
((*,*),((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,*)))))));	30	68	149	729	4	32
((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,*))))))));	32	68	147	732	4	16
((*,*),((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,*)))))));	29	67	145	735	5	64
((*,*),((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*)))))));	28	66	142	741	5	32
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*)))))));	28	66	140	756	4	16
((*,*),((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*))))));	25	65	138	759	5	64
((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*))))))));	31	67	141	747	4	16
((*,*),((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*)))))));	28	66	139	750	5	64
((*,*),((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*)))))));	27	65	136	756	5	32
((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*)))))));	26	64	132	765	5	32
((*,*),((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*))))));	23	63	130	768	6	128
((*,*),((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*))))));	23	63	129	774	5	64
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))));	26	64	129	792	4	16
((*,*),((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*))))));	23	63	127	795	5	64
((*,*),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*))))));	22	62	124	801	5	32
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))));	23	63	125	810	4	32
((*,*),((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*)))));	20	62	123	813	5	64
((*,*),((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*)))));	17	61	121	816	6	512
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*))))))));	33	69	143	828	3	8
((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*)))))));	30	68	141	831	4	32
((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*)))))));	29	67	138	837	4	16
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*)))))));	28	66	134	846	4	16
((*,*),((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*))))));	25	65	132	849	5	64
((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*))))));	25	65	131	855	4	32
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))));	27	65	129	858	4	16
((*,*),((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*))))));	24	64	127	861	5	64
((*,*),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*))))));	23	63	124	867	5	32
((*,*),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))));	23	63	122	882	4	16
((*,*),((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))));	20	62	120	885	5	64
((*,*),((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*)))))));	30	68	137	873	3	16
((*,*),((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*))))));	27	67	135	876	4	32
((*,*),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*))))));	26	66	132	882	4	16
((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*))))));	25	65	128	891	4	16
((*,*),((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*)))));	22	64	126	894	5	64
((*,*),((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))));	22	64	125	900	4	32
((*,*),((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*)))));	30	68	141	831	4	32
((*,*),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*)))));	29	67	138	837	4	16
((*,*),((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*))));	35	71	159	705	4	32
((*,*),((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*))));	32	70	157	708	5	128
((*,*),((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*)))));	27	67	139	834	5	128
((*,*),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*)))));	26	66	136	840	5	64
((*,*),((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*))));	31	69	154	714	5	64
((*,*),((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*))))));	24	66	133	879	5	256
((*,*),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*))))));	23	65	130	885	5	64
((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*))))));	22	64	126	894	5	64
((*,*),((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*)))));	19	63	124	897	6	256
((*,*),((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))));	19	63	123	903	5	128
((*,*),((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*)))));	26	66	136	840	5	64
((*,*),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*)))));	25	65	133	846	5	32
((*,*),((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*))));	30	68	150	723	5	64
((*,*),((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*))));	27	67	148	726	6	256
((*,*),((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*))));	27	67	147	732	5	128
((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*)))))));	25	65	132	849	5	64
((*,*),((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*))))));	22	64	130	852	6	256
((*,*),((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*))))));	22	64	129	858	5	128
((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*)))))));	24	64	127	861	5	64
((*,*),((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*))))));	21	63	125	864	6	256
((*,*),((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*))))));	20	62	122	870	6	128
((*,*),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*))))));	20	62	120	885	5	64
((*,*),((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*)))));	17	61	118	888	6	256
((*,*),((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*))))));	22	64	127	891	5	64
((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*))))));	21	63	123	900	5	32
((*,*),((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*)))));	18	62	121	903	6	128
((*,*),((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	18	62	120	909	5	64
((*,*),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*)))));	24	64	129	855	5	32
((*,*),((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*))));	29	67	145	735	5	64
((*,*),((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*))));	26	66	143	738	6	256
((*,*),((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*)))));	21	63	127	858	6	128
((*,*),((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*))));	25	65	140	744	6	128
((*,*),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*)))));	21	63	126	864	5	64
((*,*),((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*))));	25	65	138	759	5	64
((*,*),((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*))));	22	64	136	762	6	256
((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	28	66	139	750	5	64
((*,*),(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	25	65	137	753	6	256
((*,*),(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	24	64	134	759	6	128
((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	23	63	130	768	6	128
((*,*),(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*))))));	20	62	128	771	7	512
((*,*),(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	20	62	127	777	6	256
((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	23	63	127	795	5	64
((*,*),(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	20	62	125	798	6	256
((*,*),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	19	61	122	804	6	128
((*,*),(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	20	62	123	813	5	128
((*,*),(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	17	61	121	816	6	256
((*,*),(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	14	60	119	819	7	2048
((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	23	63	124	867	5	32
((*,*),(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	20	62	122	870	6	128
((*,*),(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	19	61	119	876	6	64
((*,*),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	19	61	117	891	5	32
((*,*),(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	16	60	115	894	6	128
((*,*),(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	20	62	119	909	5	64
((*,*),(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	17	61	117	912	6	128
((*,*),(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	17	61	116	918	5	64
((*,*),(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,*)))));	14	60	115	915	7	1024
((*,*),(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,*)))));	14	60	114	921	6	256
((*,*),(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,*)))));	14	60	113	927	5	256
((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	54	84	224	495	2	4
((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	51	83	222	498	3	16
((*,(*,*)),(*,(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	50	82	219	504	3	8
((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	49	81	215	513	3	8
((*,(*,*)),(*,(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))));	46	80	213	516	4	32
((*,(*,*)),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	46	80	212	522	3	16
((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	48	80	210	525	3	8
((*,(*,*)),(*,(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))));	45	79	208	528	4	32
((*,(*,*)),(*,(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))));	44	78	205	534	4	16
((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	44	78	203	549	3	8
((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))));	41	77	201	552	4	32
((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	47	79	204	540	3	8
((*,(*,*)),(*,(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))));	44	78	202	543	4	32
((*,(*,*)),(*,(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))));	43	77	199	549	4	16
((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))));	42	76	195	558	4	16
((*,(*,*)),(*,(*,(*,((*,*),((*,*),((*,*),(*,*))))))));	39	75	193	561	5	64
((*,(*,*)),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))));	39	75	192	567	4	32
((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	42	76	192	585	3	8
((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))));	39	75	190	588	4	32
((*,(*,*)),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))));	38	74	187	594	4	16
((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	39	75	188	603	3	16
((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))));	36	74	186	606	4	32
((*,(*,*)),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))));	33	73	184	609	5	256
((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	46	78	197	558	3	8
((*,(*,*)),(*,(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))));	43	77	195	561	4	32
((*,(*,*)),(*,(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))));	42	76	192	567	4	16
((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))));	41	75	188	576	4	16
((*,(*,*)),(*,(*,((*,*),(*,((*,*),((*,*),(*,*))))))));	38	74	186	579	5	64
((*,(*,*)),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))));	38	74	185	585	4	32
((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))));	40	74	183	588	4	16
((*,(*,*)),(*,(*,((*,*),((*,*),(*,((*,*),(*,*))))))));	37	73	181	591	5	64
((*,(*,*)),(*,(*,((*,*),((*,*),((*,*),(*,(*,*))))))));	36	72	178	597	5	32
((*,(*,*)),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))));	36	72	176	612	4	16
((*,(*,*)),(*,(*,((*,*),((*,(*,*)),((*,*),(*,*)))))));	33	71	174	615	5	64
((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	40	74	179	630	3	8
((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))));	37	73	177	633	4	32
((*,(*,*)),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))));	36	72	174	639	4	16
((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))));	35	71	170	648	4	16
((*,(*,*)),(*,(*,((*,(*,*)),((*,*),((*,*),(*,*)))))));	32	70	168	651	5	64
((*,(*,*)),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	32	70	167	657	4	32
((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	36	72	170	675	3	8
((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))));	33	71	168	678	4	32
((*,(*,*)),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))));	32	70	165	684	4	16
((*,(*,*)),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))));	33	71	168	678	4	32
((*,(*,*)),(*,(*,((*,((*,*),(*,*))),((*,*),(*,*))))));	30	70	166	681	5	128
((*,(*,*)),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))));	29	69	163	687	5	64
((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))));	45	77	189	579	3	8
((*,(*,*)),(*,((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))));	42	76	187	582	4	32
((*,(*,*)),(*,((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))));	41	75	184	588	4	16
((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))));	40	74	180	597	4	16
((*,(*,*)),(*,((*,*),(*,(*,((*,*),((*,*),(*,*))))))));	37	73	178	600	5	64
((*,(*,*)),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))));	37	73	177	606	4	32
((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))));	39	73	175	609	4	16
((*,(*,*)),(*,((*,*),(*,((*,*),(*,((*,*),(*,*))))))));	36	72	173	612	5	64
((*,(*,*)),(*,((*,*),(*,((*,*),((*,*),(*,(*,*))))))));	35	71	170	618	5	32
((*,(*,*)),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))));	35	71	168	633	4	16
((*,(*,*)),(*,((*,*),(*,((*,(*,*)),((*,*),(*,*)))))));	32	70	166	636	5	64
((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))));	38	72	169	624	4	16
((*,(*,*)),(*,((*,*),((*,*),(*,(*,((*,*),(*,*))))))));	35	71	167	627	5	64
((*,(*,*)),(*,((*,*),((*,*),(*,((*,*),(*,(*,*))))))));	34	70	164	633	5	32
((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,(*,(*,*))))))));	33	69	160	642	5	32
((*,(*,*)),(*,((*,*),((*,*),((*,*),((*,*),(*,*)))))));	30	68	158	645	6	128
((*,(*,*)),(*,((*,*),((*,*),((*,(*,*)),(*,(*,*)))))));	30	68	157	651	5	64
((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))));	33	69	157	669	4	16
((*,(*,*)),(*,((*,*),((*,(*,*)),(*,((*,*),(*,*)))))));	30	68	155	672	5	64
((*,(*,*)),(*,((*,*),((*,(*,*)),((*,*),(*,(*,*)))))));	29	67	152	678	5	32
((*,(*,*)),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))));	30	68	153	687	4	32
((*,(*,*)),(*,((*,*),((*,(*,(*,*))),((*,*),(*,*))))));	27	67	151	690	5	64
((*,(*,*)),(*,((*,*),(((*,*),(*,*)),((*,*),(*,*))))));	24	66	149	693	6	512
((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))));	38	72	164	684	3	8
((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))));	35	71	162	687	4	32
((*,(*,*)),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))));	34	70	159	693	4	16
((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))));	33	69	155	702	4	16
((*,(*,*)),(*,((*,(*,*)),(*,((*,*),((*,*),(*,*)))))));	30	68	153	705	5	64
((*,(*,*)),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))));	30	68	152	711	4	32
((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))));	32	68	150	714	4	16
((*,(*,*)),(*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))));	29	67	148	717	5	64
((*,(*,*)),(*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))));	28	66	145	723	5	32
