newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,(*,(*,((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))))));	68	102	369	207	4	16
(*,(*,(*,((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))))));	67	101	365	216	4	16
(*,(*,(*,((*,*),(*,((*,*),(*,((*,*),((*,*),(*,*))))))))));	64	100	363	219	5	64
(*,(*,(*,((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))))));	64	100	362	225	4	32
(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))))));	66	100	360	228	4	16
(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,((*,*),(*,*))))))))));	63	99	358	231	5	64
(*,(*,(*,((*,*),(*,((*,*),((*,*),((*,*),(*,(*,*))))))))));	62	98	355	237	5	32
(*,(*,(*,((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))))));	62	98	353	252	4	16
(*,(*,(*,((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,*)))))))));	59	97	351	255	5	64
(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))))));	66	100	356	270	3	8
(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))))));	63	99	354	273	4	32
(*,(*,(*,((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))))));	62	98	351	279	4	16
(*,(*,(*,((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))))));	61	97	347	288	4	16
(*,(*,(*,((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,*)))))))));	58	96	345	291	5	64
(*,(*,(*,((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))))));	58	96	344	297	4	32
(*,(*,(*,((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))))));	62	98	347	315	3	8
(*,(*,(*,((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))))));	59	97	345	318	4	32
(*,(*,(*,((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))))));	58	96	342	324	4	16
(*,(*,(*,((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))))));	59	97	345	318	4	32
(*,(*,(*,((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,*))))))));	56	96	343	321	5	128
(*,(*,(*,((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))))));	55	95	340	327	5	64
(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))))));	71	103	366	219	3	8
(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))))));	68	102	364	222	4	32
(*,(*,(*,((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))))));	67	101	361	228	4	16
(*,(*,(*,((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))))));	66	100	357	237	4	16
(*,(*,(*,((*,*),((*,*),(*,(*,((*,*),((*,*),(*,*))))))))));	63	99	355	240	5	64
(*,(*,(*,((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))))));	63	99	354	246	4	32
(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))))));	65	99	352	249	4	16
(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,((*,*),(*,*))))))))));	62	98	350	252	5	64
(*,(*,(*,((*,*),((*,*),(*,((*,*),((*,*),(*,(*,*))))))))));	61	97	347	258	5	32
(*,(*,(*,((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))))));	61	97	345	273	4	16
(*,(*,(*,((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,*)))))))));	58	96	343	276	5	64
(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))))));	64	98	346	264	4	16
(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,((*,*),(*,*))))))))));	61	97	344	267	5	64
(*,(*,(*,((*,*),((*,*),((*,*),(*,((*,*),(*,(*,*))))))))));	60	96	341	273	5	32
(*,(*,(*,((*,*),((*,*),((*,*),((*,*),(*,(*,(*,*))))))))));	59	95	337	282	5	32
(*,(*,(*,((*,*),((*,*),((*,*),((*,*),((*,*),(*,*)))))))));	56	94	335	285	6	128
(*,(*,(*,((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,*)))))))));	56	94	334	291	5	64
(*,(*,(*,((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))))));	59	95	334	309	4	16
(*,(*,(*,((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,*)))))))));	56	94	332	312	5	64
(*,(*,(*,((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,*)))))))));	55	93	329	318	5	32
(*,(*,(*,((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))))));	56	94	330	327	4	32
(*,(*,(*,((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,*))))))));	53	93	328	330	5	64
(*,(*,(*,((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,*))))))));	50	92	326	333	6	512
(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))))));	64	98	341	324	3	8
(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))))));	61	97	339	327	4	32
(*,(*,(*,((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))))));	60	96	336	333	4	16
(*,(*,(*,((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))))));	59	95	332	342	4	16
(*,(*,(*,((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,*)))))))));	56	94	330	345	5	64
(*,(*,(*,((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))))));	56	94	329	351	4	32
(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))))));	58	94	327	354	4	16
(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,*)))))))));	55	93	325	357	5	64
(*,(*,(*,((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,*)))))))));	54	92	322	363	5	32
(*,(*,(*,((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))))));	54	92	320	378	4	16
(*,(*,(*,((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,*))))))));	51	91	318	381	5	64
(*,(*,(*,((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))))));	59	95	326	405	3	8
(*,(*,(*,((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))))));	56	94	324	408	4	32
(*,(*,(*,((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))))));	55	93	321	414	4	16
(*,(*,(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))))));	54	92	317	423	4	16
(*,(*,(*,((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,*))))))));	51	91	315	426	5	64
(*,(*,(*,((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))))));	51	91	314	432	4	32
(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))))));	56	94	321	435	3	16
(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))))));	53	93	319	438	4	32
(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))))));	52	92	316	444	4	16
(*,(*,(*,((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))))));	56	94	324	408	4	32
(*,(*,(*,((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,*)))))));	53	93	322	411	5	128
(*,(*,(*,((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,*))))))));	50	92	317	441	5	256
(*,(*,(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,*))))))));	49	91	314	447	5	64
(*,(*,(*,((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,*)))))));	52	92	319	417	5	64
(*,(*,(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))))));	51	91	315	426	5	64
(*,(*,(*,((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,*))))))));	48	90	313	429	6	256
(*,(*,(*,((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))))));	48	90	312	435	5	128
(*,(*,(*,((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,*))))))));	48	90	311	453	5	64
(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	71	103	359	324	2	4
(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	68	102	357	327	3	16
(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	67	101	354	333	3	8
(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	66	100	350	342	3	8
(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,*))))))))));	63	99	348	345	4	32
(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	63	99	347	351	3	16
(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	65	99	345	354	3	8
(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,*))))))))));	62	98	343	357	4	32
(*,(*,(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,*))))))))));	61	97	340	363	4	16
(*,(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	61	97	338	378	3	8
(*,(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	58	96	336	381	4	32
(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	64	98	339	369	3	8
(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,*))))))))));	61	97	337	372	4	32
(*,(*,(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,*))))))))));	60	96	334	378	4	16
(*,(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,*))))))))));	59	95	330	387	4	16
(*,(*,(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,*)))))))));	56	94	328	390	5	64
(*,(*,(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	56	94	327	396	4	32
(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	59	95	327	414	3	8
(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	56	94	325	417	4	32
(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	55	93	322	423	4	16
(*,(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	56	94	323	432	3	16
(*,(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,*))))))));	53	93	321	435	4	32
(*,(*,(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,*))))))));	50	92	319	438	5	256
(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	63	97	332	387	3	8
(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,*))))))))));	60	96	330	390	4	32
(*,(*,(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,*))))))))));	59	95	327	396	4	16
(*,(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,*))))))))));	58	94	323	405	4	16
(*,(*,(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,*)))))))));	55	93	321	408	5	64
(*,(*,(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	55	93	320	414	4	32
(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,*))))))))));	57	93	318	417	4	16
(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,*)))))))));	54	92	316	420	5	64
(*,(*,(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,*)))))))));	53	91	313	426	5	32
(*,(*,(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	53	91	311	441	4	16
(*,(*,(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,*))))))));	50	90	309	444	5	64
(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	57	93	314	459	3	8
(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	54	92	312	462	4	32
(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	53	91	309	468	4	16
(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	52	90	305	477	4	16
(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,*))))))));	49	89	303	480	5	64
(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	49	89	302	486	4	32
(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	53	91	305	504	3	8
(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,*))))))));	50	90	303	507	4	32
(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,*))))))));	49	89	300	513	4	16
(*,(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	50	90	303	507	4	32
(*,(*,(*,((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,*)))))));	47	89	301	510	5	128
(*,(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,*))))))));	46	88	298	516	5	64
(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	64	98	329	504	2	4
(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,*))))))))));	61	97	327	507	3	16
(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,*))))))))));	60	96	324	513	3	8
(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,*))))))))));	59	95	320	522	3	8
(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,*)))))))));	56	94	318	525	4	32
(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,*)))))))));	56	94	317	531	3	16
(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,*))))))))));	58	94	315	534	3	8
(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,*)))))))));	55	93	313	537	4	32
(*,(*,(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*)))))))));	54	92	310	543	4	16
(*,(*,(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*)))))))));	54	92	308	558	3	8
(*,(*,(*,((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*))))))));	51	91	306	561	4	32
(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*))))))))));	57	93	309	549	3	8
(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*)))))))));	54	92	307	552	4	32
(*,(*,(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*)))))))));	53	91	304	558	4	16
(*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*)))))))));	52	90	300	567	4	16
(*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*))))))));	49	89	298	570	5	64
(*,(*,(*,((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*))))))));	49	89	297	576	4	32
(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))))));	52	90	297	594	3	8
(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*))))))));	49	89	295	597	4	32
(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*))))))));	48	88	292	603	4	16
(*,(*,(*,((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))))));	49	89	293	612	3	16
(*,(*,(*,((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*)))))));	46	88	291	615	4	32
(*,(*,(*,((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*)))))));	43	87	289	618	5	256
(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*))))))))));	59	95	311	630	2	4
(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*)))))))));	56	94	309	633	3	16
(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*)))))))));	55	93	306	639	3	8
(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*)))))))));	54	92	302	648	3	8
(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*))))))));	51	91	300	651	4	32
(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*))))))));	51	91	299	657	3	16
(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))))));	53	91	297	660	3	8
(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*))))))));	50	90	295	663	4	32
(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*))))))));	49	89	292	669	4	16
(*,(*,(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))))));	49	89	290	684	3	8
(*,(*,(*,((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))))));	46	88	288	687	4	32
(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*)))))))));	56	94	305	675	2	8
(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*))))))));	53	93	303	678	3	16
(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*))))))));	52	92	300	684	3	8
(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*))))))));	51	91	296	693	3	8
(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*)))))));	48	90	294	696	4	32
(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))))));	48	90	293	702	3	16
(*,(*,(*,((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*)))))));	56	94	309	633	3	16
(*,(*,(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*)))))));	55	93	306	639	3	8
(*,(*,(*,((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*))))));	61	97	327	507	3	16
(*,(*,(*,((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*))))));	58	96	325	510	4	64
(*,(*,(*,((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*)))))));	53	93	307	636	4	64
(*,(*,(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*)))))));	52	92	304	642	4	32
(*,(*,(*,((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*))))));	57	95	322	516	4	32
(*,(*,(*,((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*))))))));	50	92	301	681	4	128
(*,(*,(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*))))))));	49	91	298	687	4	32
(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*))))))));	48	90	294	696	4	32
(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*)))))));	45	89	292	699	5	128
(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))))));	45	89	291	705	4	64
(*,(*,(*,((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*)))))));	52	92	304	642	4	32
(*,(*,(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*)))))));	51	91	301	648	4	16
(*,(*,(*,((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*))))));	56	94	318	525	4	32
(*,(*,(*,((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*))))));	53	93	316	528	5	128
(*,(*,(*,((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*))))));	53	93	315	534	4	64
(*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*)))))))));	51	91	300	651	4	32
(*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*))))))));	48	90	298	654	5	128
(*,(*,(*,((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*))))))));	48	90	297	660	4	64
(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*)))))))));	50	90	295	663	4	32
(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*))))))));	47	89	293	666	5	128
(*,(*,(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*))))))));	46	88	290	672	5	64
(*,(*,(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*))))))));	46	88	288	687	4	32
(*,(*,(*,((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*)))))));	43	87	286	690	5	128
(*,(*,(*,((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*))))))));	48	90	295	693	4	32
(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*))))))));	47	89	291	702	4	16
(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*)))))));	44	88	289	705	5	64
(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*)))))));	44	88	288	711	4	32
(*,(*,(*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*)))))));	50	90	297	657	4	16
(*,(*,(*,((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*))))));	55	93	313	537	4	32
(*,(*,(*,((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*))))));	52	92	311	540	5	128
(*,(*,(*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*)))))));	47	89	295	660	5	64
(*,(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*))))));	51	91	308	546	5	64
(*,(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*)))))));	47	89	294	666	4	32
(*,(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*))))));	51	91	306	561	4	32
(*,(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*))))));	48	90	304	564	5	128
(*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))))));	54	92	307	552	4	32
(*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*)))))))));	51	91	305	555	5	128
(*,(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*)))))))));	50	90	302	561	5	64
(*,(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*)))))))));	49	89	298	570	5	64
(*,(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*))))))));	46	88	296	573	6	256
(*,(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*))))))));	46	88	295	579	5	128
(*,(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))))));	49	89	295	597	4	32
(*,(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*))))))));	46	88	293	600	5	128
(*,(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*))))))));	45	87	290	606	5	64
(*,(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))))));	46	88	291	615	4	64
(*,(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*)))))));	43	87	289	618	5	128
(*,(*,(*,(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*)))))));	40	86	287	621	6	1024
(*,(*,(*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))))));	49	89	292	669	4	16
(*,(*,(*,(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*))))))));	46	88	290	672	5	64
(*,(*,(*,(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,*))))))));	45	87	287	678	5	32
(*,(*,(*,(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))))));	45	87	285	693	4	16
(*,(*,(*,(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,*)))))));	42	86	283	696	5	64
(*,(*,(*,(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))))));	46	88	287	711	4	32
(*,(*,(*,(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,*)))))));	43	87	285	714	5	64
(*,(*,(*,(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))))));	43	87	284	720	4	32
(*,(*,(*,(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,*)))))));	40	86	283	717	6	512
(*,(*,(*,(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,*)))))));	40	86	282	723	5	128
(*,(*,(*,(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,*)))))));	40	86	281	729	4	128
(*,(*,((*,*),(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))))));	79	109	390	165	2	4
(*,(*,((*,*),(*,(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))))));	76	108	388	168	3	16
(*,(*,((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))))));	75	107	385	174	3	8
(*,(*,((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))))));	74	106	381	183	3	8
(*,(*,((*,*),(*,(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))))));	71	105	379	186	4	32
(*,(*,((*,*),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))))));	71	105	378	192	3	16
(*,(*,((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))))));	73	105	376	195	3	8
(*,(*,((*,*),(*,(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))))));	70	104	374	198	4	32
(*,(*,((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))))));	69	103	371	204	4	16
(*,(*,((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))))));	69	103	369	219	3	8
(*,(*,((*,*),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))))));	66	102	367	222	4	32
(*,(*,((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))))));	72	104	370	210	3	8
(*,(*,((*,*),(*,(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))))));	69	103	368	213	4	32
(*,(*,((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))))));	68	102	365	219	4	16
(*,(*,((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))))));	67	101	361	228	4	16
(*,(*,((*,*),(*,(*,(*,((*,*),((*,*),((*,*),(*,*))))))))));	64	100	359	231	5	64
(*,(*,((*,*),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))))));	64	100	358	237	4	32
